id,Accept
18e7b2287cd,1
04b13d43006,1
0b10fd4cea6,0
4abf8997d2c,1
55a91100806,1
bb1541f18ef,0
e7479f3f48c,1
dd39e15f23d,0
01b82967857,1
18aa123a93a,1
1e5d79d6cd9,1
9e4d32538b6,1
61a63a1305d,1
1bb23e465ef,1
97883226dd6,1
93bad4cc648,1
caff96bb76d,1
81775d183e6,1
5acedf38164,1
4ca5e196178,1
ec7c0f8c2aa,1
1d7476dfd5d,0
52881343c29,1
a749617df0c,1
5c57dd76cd3,1
d9e5c4c10c5,0
4c5b808f55a,0
fecd6e4bcc1,1
1deb404ffa0,1
d9d7c4e2f2c,0
aad91c771d9,1
53e35939575,1
1cffbfad39f,1
baad6879485,1
3c7c596d50a,1
8b1a0daed45,1
e8af11d514b,1
a45ad6b3f1d,1
70567780e37,1
717e6287430,1
8658802d362,1
b8d1e403e5d,0
b60dad2c925,1
430d5e2c8fd,1
758c3d2a871,1
bd52cc1c276,1
5793a851c78,1
291fe1a5f7e,1
ca2bd8d4677,1
a1b7c37ac96,0
6cb674dd4a4,1
e594b859534,1
230ac27c58d,1
4df5fc1a4d0,1
e9de074fb89,1
dbbf0c5fb4a,1
3f228cd1c2c,0
8e9cfc9f8e3,0
928b6916109,1
c2917ccf760,1
87d2725d28d,1
2023c5d7d9c,1
5861069e817,1
aeb697d782e,1
74a1f6dbbbc,1
0eb46a9025f,0
0f9919dc94e,1
b5c02d2ef5b,1
487c001ceb7,1
81b212934c1,1
cd4a5c25d87,1
9df1bb4e319,1
f812471592e,0
f64207294c9,1
425ed834729,1
9d8505dac0a,1
e7b03980482,1
d22f1c90bb7,1
be9625788a3,1
cecbc67535b,1
70059c03eee,1
884d118fc19,1
2d063157b52,1
78d25fed8b5,1
bcaf7b9c2cf,1
9c2682345d8,1
f9ef9ce0374,1
3f62340ff57,0
8b356ca07bd,0
dbc603ae0e8,1
6bd7f34c5d2,1
88c83ca612c,1
9f4dede98ed,1
39cd2ffd22f,1
037995a8880,1
f312613ad42,1
b45ecb215ce,1
867fe48678f,0
74bd7afce65,1
913bb3a78c2,1
cd0384efcca,1
f8b8fbb0344,1
3a86139508e,1
69f0486e94f,1
380d7850930,1
c6a27e53476,1
216df94edf7,1
afb52b91b31,1
56bcbb31a7b,1
f9079da1b4a,1
39218a67a18,1
a5fcd506808,1
46f131ac8bb,1
0fea5acc928,1
06b4026c042,0
7801b8db2ca,1
c17e51ee325,1
eb94aa1db1e,0
cc5a07508ed,1
21f41b8a10e,1
c6cfdf92f1f,1
0f14a738d04,1
fce52847fd5,1
d18cc73f5f0,1
53b976413ff,1
c98025fd226,1
9d397724acd,1
8bd502e784d,1
64c4822488a,1
d583fa7e232,1
d8bb5a46184,1
53c58fa0e46,0
2a5748b729b,1
f037a06a5c5,1
fbeac9bcae0,1
06c56d39c9a,0
54dfe8a8bea,1
cc2f05a5c2b,0
78fdc9d88ef,1
6f9d90fc1f1,1
224bb359091,1
ad32d3b15f9,0
da2e2c1eaf0,1
9722285234f,1
08877645fda,1
48e350a2e64,1
39f31f7b492,1
f3d8d9e5f15,1
ab20fe379f9,1
cfc6096d9fd,1
bf7e9dcdc15,1
4561a0fe655,1
2ed67f01a4d,1
bd0132a0ed2,1
b2607fc6a9c,0
bbee12cff2c,1
036644e7379,1
658b6a6f411,0
d57a4da3376,1
e36f9d0d885,-2147483648
8049af700c9,0
8bb8524a8db,1
3431b75a2a8,-2147483648
b778048a346,1
afa5a071979,1
0e98f4f6dde,1
3de7ad5590c,0
af140d89893,1
94aae861b36,1
9f64cad3921,1
e260f92cdf0,0
5ba6057a647,1
3f2d5b5b2e1,1
5ed104deb1a,0
906416e6373,0
e8ab4b7e1f8,0
d31a30ea9f7,0
8d1c91b681d,1
7aa6eeb04a7,1
f7be4eb4da0,0
472e7eee2be,1
0432abc3e55,0
753ed5166d5,1
7b618ab3b08,0
8164045ad41,1
eb945d0c8ee,1
047a3191b3c,1
1c8c61712f7,1
fcda6f48c6b,1
9aece28fbde,1
9bc9db9cd2a,0
f01507f3df6,1
4df57c42e90,0
22e1dfb4ecb,1
17801be20c4,1
00e5fb909d0,-2147483648
62278cc1b8f,0
a5c5c733e3f,-2147483648
072206d7295,1
7f6b23d89d3,1
2be032c7981,1
838cc38cc51,1
8273ad46b18,1
72ee1c63726,1
6031097ce0a,1
3cdbdc2f50f,1
48836c78074,0
d19a53c5f4b,1
d5fd4888037,1
8414c26fd6a,1
56ff9bfa6c6,1
1caeef12312,1
ea1d18ae961,0
36694529409,0
b869099085a,1
416704375cd,1
4cc824d09ae,1
fff5d9f7682,1
00c772b758f,1
61e69daff33,1
1fa179bb3e6,0
76037982483,1
5e38788bcee,1
27ea4494b9e,0
ccf1ba127d4,1
3dc9b67b9d5,1
0a965062ea0,0
41ff8c838d6,1
92a726a068e,0
d9e290f9960,1
a985892be57,1
65790e0ca7d,1
ea54406059d,0
ebbb78ece4a,1
5a7990d82f3,1
52dd4151a94,0
6c616cdb3fa,1
f34c1504822,1
944b2ec2e60,1
fc6743de533,1
c929c202a80,0
407af8f87fe,1
86f23439aa5,1
b5ab27f51ac,1
8875ee8257d,1
3807ae073ac,1
ad297894b2b,1
1b1c0d461b9,1
bb0eacea9a3,0
fe807bb5e04,1
770d4511fd2,1
d0281f855db,1
860a129a7a2,1
458499a5b07,1
564171e974f,0
5e26891d29e,1
6443896e444,1
4000246e0d7,1
76a93103728,1
492ce67269e,1
64f7be1b94d,1
9567f66ea0a,1
90c74044e8c,0
a0626ae5b36,1
faf65d2bceb,0
342bf4850f9,0
62cc3a37661,1
27db876203d,1
a08abc7bbc6,1
fcd3c8af525,1
21569c576cc,0
e6e00391954,1
e3f509dd31f,1
02bbd669767,0
ed814eaa641,1
01fd8233ee1,1
76791c43cc7,0
c8acd92328d,1
1aecc950e29,1
4a730c8190c,1
c55b4878b82,1
f0e3fbfdbba,1
54c2907b93f,1
b0863ea1b6d,1
b3eb4ae52de,1
b3309990c1d,1
97d8df6e307,-2147483648
16982a51982,0
eae51df9c90,1
8225149758a,1
4ecd5a8761d,1
ddb314e904e,1
3dcddc55a70,1
ac076ad64f2,1
7d2eb2948ae,1
65abc13bb10,0
c67c73b1b2a,0
52cf733f63b,1
d56be5ec430,1
8271981c821,1
2763155a5ce,0
139847a5ab3,1
2f6d39fba0a,0
cc8f8ec8601,1
741d58b559e,1
c9f8687b40a,1
bc666520eef,1
07520148cd7,1
7d453376653,1
6b2621a3d24,1
33cc7d5bee3,1
ef4b1bfafb2,1
f452092621a,1
f636ee97aae,1
2a50d743747,0
2659c445a83,1
fb87f1bd59e,0
36213c40aa2,0
cffa54b5d12,0
569e0d3b7ce,0
df4e809bf30,1
548c499ea88,1
a4a5b0bd462,1
1448fce02a3,1
a95916bcf66,0
cc7e6658cb3,1
49f19f6870f,1
00845ab0963,1
e5c6f7b25f6,1
9d41583fec0,1
967a6444a7d,1
b19aedce0ed,0
061bf75d218,1
f8c9ef4e219,1
f9ec7fc920c,1
74195d36ef9,1
bc2bebd2599,1
9d2dec3f828,0
f881620d262,0
e3e5c5ea7a0,0
f87e0e6e7d7,0
473a480123b,1
95d19d2cff3,1
200551e1742,1
0e45c12a665,0
408bd717ed0,0
c0a7c0126d5,1
493d208f080,1
af3f328815e,1
8de6feee9e9,1
b4347dc1607,1
7376c120300,1
6f6a3d7e1b9,1
0c9e2da88ed,1
4561f8aaedb,1
3871b47a9dd,1
09546488d2b,0
4561710dbfe,0
f30b1ac65ad,1
ea218c6d722,0
cfa1560f467,1
8e8ab98e2f3,1
a313b4c7787,1
be0b3f99418,0
db774923447,1
a3ed228a42f,1
2c640670b15,0
9c423abfb88,1
64e56966c0c,1
1e754740cae,1
0db25584b11,1
cb3a552cabd,1
afdd9b77d28,1
66145c07385,1
ceae3519732,1
44c6f4f6839,1
4a5e54ef445,1
33c51e825a9,1
986da2785e9,1
1ba696ac326,1
0deba1dce12,1
1dc624d22a4,1
9e830feb01b,1
e4edd74ab3a,1
fb8f4d8e53d,1
4bab21d161b,0
1fce2945fab,1
893f6e6055c,1
923f3a3906f,0
9aad1347108,1
88a13578211,1
eb6252b3157,1
1261a7997a1,1
f02b9d06201,1
27021ec2442,1
21f48b4211b,1
3ab667efade,0
dcf94389fb9,1
fd462289bcc,1
29b543a00cc,1
a341bfec477,1
7168292658b,1
a1216ded66f,1
7c94d91ce75,1
5624b557d7d,1
d42c8c762de,1
1a374be52c3,1
20347f71697,1
3fcc6eb9194,1
4f00850c5c0,0
3c7e25448ae,1
cc70e9df126,1
f88b034d420,1
fca0c3d9c4e,1
4a6b3f1b06d,1
bc0aa211c5e,1
d2e47778aeb,1
14462156ce0,1
b9d8a5340c7,1
6dfcc41c30d,1
7592f358727,1
be859452a21,1
e03b4d39dcd,1
23c8791b6b7,1
2484f025e19,0
5d70cd0ff89,1
65131b33cd8,0
c05563471b3,1
d02c352181e,1
040ce7ffea3,1
f377e6b3227,1
781964579b7,1
59c6d8a3905,1
89782de781b,1
9eee8f127f2,1
3a66bb2b84a,1
1d24dd88830,1
397cc1140e4,1
9ae32926491,1
44655913e5b,0
e6e0f282211,1
a6f8feb9532,1
0c8fba2d28b,1
88dca530584,1
b79790499bd,1
20edc59f2a0,1
651c8e1ac28,1
e1c46474436,1
42f608e2ba1,1
ff2c3b88608,1
e3c2121fbde,0
eb2a942fdc9,1
2b9242c9653,1
978289f7814,0
57a13197d9c,1
26b5bb46062,1
5d6687c1886,0
315c081793f,1
1ef848cb0e7,1
c4b21d193a2,0
26651882f2c,1
c98c2b592e5,1
4dfa2790a71,1
c87a85d0024,1
37649682fa2,1
868c542365f,1
4e80bd2089c,1
bdc82c9685a,1
071ad49ba54,1
a4d1d25208d,1
7a0aaad64b4,1
4bf6406cb7d,1
89d02f641c5,1
1ea817cd3b0,0
1bfa6dff381,1
573fc44b4f7,1
f9a95f54d68,1
8c84c6dbd83,1
6ef46f8f2af,1
16a025345b5,1
14c2ab50933,1
29c33768c63,1
ff3edf44f3d,1
822e03f0952,1
3ed09863e06,1
89dc2c8005c,1
65212610fbb,1
4d4d458a3e1,1
b77f2d61256,1
9b1bd92e48d,1
c0debeeda4d,1
f00b531bae8,1
2393db0f46b,1
120bac995bd,1
a570347e770,0
b6d11f1b454,0
09045086d11,0
2f0c2b0cbaf,0
c3ba6a3e511,0
26be4a0faeb,0
9be5af41b1d,0
9dc1d068c06,0
43d6db64c71,1
091c93b4421,1
047acd0b726,1
9cb9743da1d,1
57ae7be8e8b,0
3cf63d6137a,0
e7e531a32bd,1
7aef56fce0e,1
768fb9d9c60,-2147483648
a046f35902c,1
b714304a2d5,1
f7482a640a4,1
da85f202ad3,0
2d269590c4f,1
a2c5f164674,1
cb8d897e7f1,1
48ca19b28ad,1
aa22bd6a6f4,1
6150deaaa9e,1
dccf795d508,1
4abab9e272b,1
ccb0ac0f6f0,1
cc8d7dcf545,1
09ff81170c7,0
627426cbe17,0
1379ffc97f3,1
d4c5acc5f59,1
eb1d9ec75b6,1
b565dc60255,1
6f41ca71164,1
cc35e70ed4c,0
0773dbbee97,1
a3be66f762b,0
be578ab71df,1
7dee28a1bd6,1
bc440e2ad0e,0
8077ad04633,1
3f075d9fb5f,1
b38e590d817,1
1809917e959,1
3a8a165b210,1
a785a37725b,1
f07e1b940eb,1
0da36df116d,0
2ad7d9e2251,1
ece85878468,1
945cebaf51c,1
e8389bf3a52,1
51e966342e6,1
b2e0c37fd8c,0
20f332bb486,1
6bcc3fcbf96,1
ad4fe5769a4,1
02cb59a68d9,1
6b024df627d,1
c96fe5580b6,0
4fa030d6388,1
b2014b7d890,0
6c3ddcee6ec,0
fbbfcdeed99,1
4f49accd02f,0
5dc5b22b4b8,1
047891d23d2,1
115590929db,1
a8e3ba70f00,1
11a57079526,1
265cc0b1b32,1
b4f8b711328,1
cf4dd61c8e3,1
fa9aa94abd0,1
82d4440fcd6,-2147483648
7cb97ceef44,0
f4c8755986f,1
18b6dccb2c8,0
2a6aca996b6,1
c98de0caa42,1
960101d7b2f,1
53cc2d94df2,0
07d0c2eb6d5,1
05cb02097b5,1
e52cd07806b,1
c2ce65e08f3,1
efa1ad02c60,1
dbceb197e07,1
08129489c45,1
d3963faa91f,1
42d33dfb14c,1
01c84db76ea,0
855b9928d25,-2147483648
55ae6b50c58,1
d4a2e447b05,1
ff7b87f3048,1
d1c10bc1303,1
fab0e165070,1
ab95ae5164b,1
fd53fc11e5c,1
d7d020d761c,0
6b083d64a02,1
ac4053809a9,1
aba8227726e,1
c44f9051776,1
883906eece2,1
21e43c25fac,1
ce18e99eca7,1
bed14ee6d37,1
374ec4a7c04,1
6722919f98e,1
e06994995cd,1
c52effa7fd3,1
638b5caca64,1
3324d090788,1
300c93d5e63,1
74c2d34f803,1
d2242f02f86,1
7f623f0138d,1
61680d06643,1
3af7dd26f54,1
444457aa1b3,0
d21a02fe524,1
0898e8be8bb,1
f560b3efb06,1
ac7662f5393,1
9243891a1e9,1
e0e193a5dea,1
e24eda4f912,0
3b4a39c313b,1
cef76b4742e,0
cf59a78ca4f,1
76c09abdb5a,1
1fb52288d9c,1
f1cd7dc6fc0,1
9a412f97c41,1
03dff78f898,1
d0fbd5d3f49,1
95ff7762759,1
7f64e98426c,0
fb222a1d408,1
0ec024291cf,1
2442a78cbe5,1
a7095ae8607,1
4f4377d6dbf,1
b70f41bedb9,1
589136427f2,1
cdc6db1fd67,1
71405739c92,0
540349bdcd5,1
af900fa0d49,1
57dad8b8cbe,1
91082e1a8ef,1
b5951e00047,1
d048b7004ae,1
3b853828302,1
334746de15c,0
432e4efcf1a,1
054af8c9519,1
6fdb4cb4fb5,1
700c084af64,1
e19c3dc5b1c,0
6174017f06c,1
c0d4bf2b7be,-2147483648
dcd85037c39,1
c1bb9be35d2,1
986bfb0b308,1
9b7c0e9230d,1
f31f0882449,0
056436cfca7,1
3675676e602,1
2556bcf9cf6,1
33dd561562c,1
6f79942a84e,1
d706007f9b6,0
d59423590c7,1
6e607fb7f45,1
d834bb31df5,1
3a2a45384c8,1
8c094b20170,1
78b033af67c,1
cb6253026f2,1
302a4dc971c,1
47e49446479,1
e053228e40f,-2147483648
f00951d28c2,1
aab4b2a019e,1
5953a8c5553,0
f4a8c5aafee,0
0dbef501b21,1
71a4aee7611,1
c5820625d34,1
c7ba827eead,1
f7bebbaeea9,1
0fe5b7824ab,0
1c4a8123ae8,1
86392784fd2,1
b3a02662944,1
e6609d34cd7,1
97f4a01d67b,1
a18b4882026,1
dc0e67e46e2,1
5366f4a6694,1
75f1c48040f,0
fbe458b16dd,1
1a9b7187c8d,-2147483648
9da8a675bed,1
4ba6c310e56,1
02229daffa0,1
823868be999,1
3957d8c440f,1
a792e2aee32,1
e36d7a5cb96,0
08f31385830,0
0a55a9ac95e,1
7f9d8f4e719,0
d37f0aae042,1
2839c0412c0,1
249ff93ccb9,1
a9f384a352d,1
d4122f37118,1
0ff35255913,1
e3a1e840e82,1
4ee1a650d37,1
6b1dbfb01ee,1
35dcaacbfe9,1
af555184015,1
e3694bb70f4,0
da2f9b412f2,0
19febe8bc76,1
2d434023ab1,-2147483648
ec4e5b45eda,1
f068a00406e,0
7fcd07afb52,1
f9a72b39b57,1
aeb94d80f8a,1
1535865c209,-2147483648
cd6af5d8423,1
bd3eb8a4e37,1
b4330a476eb,0
bf1736f986b,1
04913c6c177,1
c8b645126e7,1
5c765def1db,1
02ba9082192,1
ed32095712e,1
f98f93f8718,1
b3eee6e641f,1
dcccfe6eaae,1
7ced5dbabac,1
4bcb7711709,1
4cc65d91dfb,1
54485f5b079,0
ff9eeb66f89,1
c3bad0beaed,1
4dffb651244,1
c53feee84c8,0
9ebe7e86640,1
bdfb0161dab,0
d67fe0c2a1c,-2147483648
ce5271980db,0
54b4c393900,1
c06ea2fb294,1
12d5bd39c94,0
8127042a90c,1
aadf94b1c2a,1
b19eec4cd12,1
074c5315eb2,1
c3dbb2cee00,1
8bc16de0eb8,0
0b37bd13758,1
d5a5dbf5f25,-2147483648
994e3542b9b,1
618377c3aa7,1
47b75802abe,0
0a93328058d,0
542135ff4dc,1
00061337e77,1
fc287e2cf14,1
6be6893d757,1
45271811c8b,1
b9f47c13434,0
c77ed0d63fa,1
74e976927a9,1
2da38b2cc85,1
c4ae28018b1,1
71e6be815b3,0
3092fd6eb7b,1
405ed419b49,1
a34de2381d9,1
db2f160c508,0
b93652494a0,0
c02e66eb774,0
aa7a0de1ee4,1
8be08e653a3,1
db537eaf086,1
e9146c5cf24,1
834d92e1aa5,1
650a19a8540,0
008aad7c13b,1
f072a356ff2,1
8c6dee3c238,0
86892725001,1
d70675ceaa8,0
4eb1f390358,1
1218b5bb755,1
df0aedb76dd,0
efeb27c8ac3,1
e433fc460ab,1
90184316fb9,1
1e3c3999aa6,1
3f8d984f3b6,1
59ef5c825e1,1
3c60363a12a,1
5300a6c3cb5,1
d7616226cdd,1
dea55e60145,1
84a49f65caa,1
71af7ee88fd,1
d4cec0c8de8,1
2d8c2caad33,0
36a9b8cfd4c,1
15eb4c56e9c,1
1f6dd862cd6,1
75685a404fb,1
2da5ccb7a1d,1
74a35e75771,1
522a895daa5,1
7d7a0e75bc5,1
741d8ce48d0,1
bba038a56ff,1
03a10320e54,1
a67b997dc97,1
3e1be7da182,1
70d859ac744,1
bd342ee72ba,1
e09fdd4249c,0
54ababa9acb,0
d95cbd7baaf,1
836b7b139f0,-2147483648
9cd826c3604,1
e5da8043ee3,1
404dd5163e6,0
ae4d77859f1,1
d616e9fcc1e,1
96d64cebd3e,0
6f6ce508a6d,1
2fe69d1c2f8,1
bdd5d2774f8,1
cfc25b86549,1
23370c52368,1
4bf366a44ec,1
4e7e7d11f33,1
18b27109325,1
82ca9cd9970,0
eceb72f0fe5,1
2b1655a565b,1
f7dcb5f8b23,1
67466a7019d,1
25f77febdb0,1
9b1b55016dd,1
5106c0b0377,1
d2a44a1d3c8,0
36ca48d8f2c,1
71877f86014,1
e3c1bf22174,1
3e20252909f,1
a873884cdef,1
85e3001eab9,0
02f9f2395f6,1
45ce434fb45,1
c505d310543,1
9af97602d78,1
6d5831e44d8,1
0e8745e2f56,1
01a0c7ea5cf,1
26423aa8428,1
8f1c7868382,1
f6c81e4d942,1
086f2648231,0
a7a21081287,0
7ea67bd0657,0
adcef7e748d,1
cbdc66d2e67,1
91ca1b69732,1
1a0e48f56dc,1
d8e7b3b11f4,1
63268e51dfe,1
fbe608bd9d1,1
bc32136ff98,1
14502ab6298,1
d56e1290f16,1
2f9877f12c2,1
18819768054,1
128800da2ab,1
7aff35e38fd,0
356ac1f45a5,1
b22299ebe15,1
140eef03f8b,1
b3ee26c6e1e,1
82e1720f241,1
d3afcf32621,1
ed1c49739c5,1
57ff4cfba13,0
875e206d133,1
32702bb5eaf,1
6378cbb2125,1
244e87c7a0f,1
ec3dfa7b2ab,1
6d842fad601,0
3aba6794668,1
018bfc7caec,1
9c1985a041d,1
5eafb9c9575,1
5aa9504d94f,1
e1ee01f87f9,1
b9b1c9a3d20,1
ee14f722cdc,0
e252a142320,0
9fe665859b4,1
738ecfef3f6,0
881885b636c,0
4e23ce73ac4,1
9131a64a0a5,1
abcbc19d4fe,1
19099bab3fc,1
06315a4b52c,1
f857bfbb404,1
77b4a5520c5,0
dda7e6de583,1
6ec68970d48,1
cddb44054d7,1
c95bb53c5ac,1
7f10245d3be,1
f4b24e3cf40,1
e7c1eba1c23,1
fe4572abfee,1
3d0a76cb41a,0
2c4c40be32e,1
6aea7ff1cf9,1
d240284009f,1
8a6cded0a2c,1
9129f8e7761,1
086b9f38aee,1
fd17b02c7f3,0
13953a6b253,1
6243a16104c,1
8dfd6188b64,1
d806e9cbc94,1
53589b41a72,0
d533a079518,1
47b96d7077e,0
30f2850d528,1
138c68364e5,1
f6bff4d7771,1
8375761fd00,1
11f04bafafa,1
5cd09a7e562,1
795439b9348,1
22f70100f4e,1
293fd296a2c,1
86844b09bfc,1
43e1755de66,1
3f2010b7285,1
8fdf17f6c1d,1
9e0d156af72,-2147483648
38926846119,1
9c43b43990d,1
72d5574b6ed,1
31b37e65136,0
eee4e6fc64d,1
f0cb6a17c4b,1
7b74983b251,1
bc8cbfd35e8,0
7e5580ebda7,0
b4c9978a629,1
90d414ceae9,0
f3fad3209e8,1
0aedc5bb589,1
050fdcef22b,1
56093b22b2d,1
67dbe2d92a6,0
cee06bd9f43,1
fc215f136e0,1
f656ae5badd,1
a3580110913,1
eaf1d2d3436,1
6c09f39fcbe,0
51d1515d945,1
16bce391d72,1
9a844a9756d,1
f2a05616113,0
5798a43a786,1
70e1a40ba29,1
e9004464be0,1
591aafbb1b5,1
4718b62d8e1,1
145c8bb3021,1
8c806301d40,1
b875e312de9,0
6ad1906e7ef,1
98509de6f85,0
fca14b0d881,1
afbd36d4c40,0
c5b3f8fda7a,1
dcc8e1da8c9,1
57fab747bce,1
9748ebacbc9,0
b99366b57cf,1
1d594fd7f02,0
786f9371765,0
33ec7e532e8,1
52e8e82df6d,0
b034dc67de1,1
4ad3e84b18c,0
a6396c858fb,1
874e3e62770,1
5e6b088016e,1
f6b40ee7f96,1
a4caeb2edb1,1
7eb39794246,1
c2e057cdb4f,0
1d3f39f9cda,0
19eed0dfb34,1
9d676d098c6,1
ccf6e522b79,1
54c2f277931,1
d1721bbcb6b,1
0ef3e606329,1
1f164286bd7,1
88c85212716,1
0d298c90cc7,1
9b4671f2166,1
5bb638c9ea8,1
db22f95dfd8,1
7a903c94b83,1
f61706e48e8,0
32b9ddbecd9,1
0956294ea2a,1
d5baa87919d,1
b114db6a588,0
1fcb6ed5e19,1
2ff7e45fa0f,1
2c98825c7ae,1
8f399b44e62,1
1a78a9ad109,1
ca3838e732b,1
ac982ebb9dd,1
5c18154b1b9,1
ffcf4f6bb02,1
eef44de873d,1
c03c6ea636c,1
39105df486e,1
ab8a51ac201,1
0d5059162c8,1
983ef09e72c,0
78437561f0a,1
2b7f6109ba8,1
f30afa1d737,1
7aa2e4a9429,1
9d73c29d91c,1
35f3fabb942,1
95ce7f0df7c,0
56c392b8a65,1
af76c4c9ebc,1
8cd4941d66d,1
5ed2135f11f,1
c75e19c2b97,1
3acbe859261,0
09d18308e1a,1
321c5634d5d,1
15f1ce72d80,1
60628d8d20f,1
79009b41511,1
9ee61785563,1
b0149c0b5a9,1
b47ff78db37,0
fb538562cba,1
afef96708b6,1
54735855de8,0
638e417bf82,0
a7456ac13bd,1
e0bcc660105,1
c8f7961bd78,1
d090da2f4a3,1
afc09e8df4f,1
d11722d43d0,1
4bc4d9adefb,0
147d910ca06,1
f760ff1db41,1
a3b6e1d8d83,1
008ac99cdce,1
d317d808ce5,1
2be526c5505,1
9993707c38a,1
be721c85985,1
a539b712533,1
f8516b3f5ca,1
fabaa805ce3,1
3df0c3a6703,0
ed83000c8cc,1
f0ab04a3276,1
0ff09b710f5,0
c58887fd9de,1
4e5d9b6a454,0
c5ba968be4d,0
dca3b3d486b,0
c9d97318371,1
401fd7573ae,1
d54193d8a03,1
27476982579,0
de38188cffd,1
33aadc68e36,1
515b6d5fd19,1
d49e5c773e8,1
5fa56d7d9dd,0
f546679ccae,1
a6c03e11e53,1
edca0b394df,1
7ffff700468,1
c0db90692e4,0
4d1797b9b5c,1
dd1047a27c4,1
7a6476e495a,1
4bfa1b9ad7d,1
0b2bf8296fa,0
01bd337f194,1
d33699950eb,1
4fa783947fd,1
8bfee7dbbd3,1
18f473ae767,1
d8aaf1f24c2,1
21e17919482,1
77601e342f7,0
287958fc5ff,1
f1b2497c336,1
bc3d021bb12,-2147483648
33e50962c56,1
89605df762d,1
b335f804ae6,0
6a13851bb04,0
634fce97ab2,1
f61c8e0686b,0
49c8051a033,1
aee0dfaf4f3,1
0523e35e67a,0
c77553fb9f6,1
a64eabf28e1,1
179bbea7584,1
4179d6be2cc,0
ef2212a05f8,1
f170d66e329,1
d8ec0a84f02,1
28781e8d2e4,0
060988fcdaf,1
03fe271e6b0,1
2cf21d412b3,1
9141553a28d,1
87177bab4bf,1
fc8fbedb3fc,1
9a910b677be,1
91d62bd0f4c,0
da6bf3a0b1c,1
b37a554b21c,1
c81ff6d51ec,1
dce656604a6,1
39cbd56152f,1
0796164bfea,1
296b78b06f4,1
dec673daa20,1
baaa5effe45,1
32e71c5745b,1
0ec29e29388,0
6c00064da53,1
613d430a86d,1
1b3a867bce5,1
7702dfb778d,1
9ef362d09ff,1
844d2f37bf9,1
7d18b46ffbc,1
1690ab509cf,1
b73acdd781e,1
f12febacaba,1
6f6b2b1573b,0
b3b08bb3c82,1
41db10ecc3b,1
3528bebc69a,1
41071b466b3,1
4b97ee17498,1
afe474fac02,1
21c3763a694,1
06d7c97b4ca,1
76c604770ae,0
041ec956148,1
cf61f318ac5,1
7aae4bf78d8,1
fadace7c056,0
83dc08d094d,1
22b4572bee2,1
195b01fa129,1
ecf25ac770d,1
e3fa01c6ffe,1
4acc6cf6399,1
eb767340367,1
108334d8ef4,0
c84827623bb,1
7234d5e8357,1
a6107f07b77,0
dcf2e4bfb8b,1
ad7cd691520,1
1865ef5ea04,1
ab0617eb2ae,1
bb17d31632d,1
e265e4932bf,1
4a1e1da5368,0
c2c47f3dba2,0
93a40602fda,0
a5a660fc80c,1
057d8fc4e31,1
45a43d2db08,1
c43a9f3468d,1
3f6812775c2,1
be3e0597771,1
0d378e67340,1
32293ce4df6,1
9b1959724ab,1
d23d489297e,1
90db28f4627,0
9a7c7b7888c,1
146f740cbda,1
1f1cca288a7,0
0d89705c782,1
79dddddde34,1
7d8df8957aa,1
484712f2934,1
57aedd8fc1b,0
e1c07d8e8b0,1
02e767d0bdf,1
ef5b005811f,1
211caaea5b5,1
31201a9f2b5,1
4d4fc34eb60,1
6615f1897fd,0
3411c6976e5,1
debfda78213,1
a57f624222b,1
a88ca06e8e8,1
8508854b37b,1
19c60197658,1
f84710f9ce6,0
687ebd7d0b3,1
e67da422e4c,1
802b62b8f0d,0
de6a573c93f,0
44bf0eeb6d5,0
06db0dfe632,1
17e620c0f94,1
f38d25be91d,1
f6f103aebd1,1
c987c460ef0,1
09fc889e822,1
2b8425d02b0,0
b4a773f6c58,1
f0cd3d26371,1
b4e1a7d67b8,1
1b09b5f99cf,1
5ae97755fcd,0
50173de9068,1
93e6a03e638,1
2c22689ecb9,1
3d3947c425a,0
4281b38d438,1
f0a648369ff,1
97b9f69fa8c,1
73f670e9af5,0
bf8867464c8,0
c79d1c62fb0,0
070175b0d69,1
4ca04111fc5,0
6539c3a48d8,1
ebac45f1a65,1
c5d4fb5ad94,0
ed06c043bfa,1
555b24a0f1b,1
3189dee3aef,1
40efcdb8ceb,1
686142d242b,1
f65c0d9d5e6,1
0dbbe0abecb,1
066e3e12afe,0
8af4a47b9f0,1
332422c5153,1
efba6600548,1
998d9460196,1
3fcd9a8342d,1
5a2d5aa8fcd,1
499e067f58d,1
48aea4db12b,1
0c4ec02d927,1
7acd74cb390,1
eb331fb5779,1
62abd492afd,1
6e70f0d85d8,1
cbc47245cf6,1
2ab7f201dcd,1
5a04e2a4142,0
b103e0d9e8e,1
23a830ee0df,1
b3adc0354f3,1
be58f1ce055,1
238f53baf68,1
c32e1913d25,0
39ff1268ba8,0
dc47ad1067d,0
1f36a3b4475,1
2b6a510e0e5,1
7e59c56dc41,0
af42b7f83dd,0
109ceeaee19,1
52d97911161,0
164c263a350,1
a895ef51f34,0
c251a6c0d32,1
a90925846d7,0
8ed26e48797,1
3d3e290246a,0
18c10e7d7f4,1
079aa4154e4,1
d445a7b36a4,1
a3a8bc81d7f,1
fa72dbb45b9,1
8980c1b32fa,1
245aeecd38e,1
4484467250f,0
945619e5d79,0
95ba8c51967,1
81cf7da7068,1
9c0eed53cb7,1
12b60ad2815,1
fbbae7ec006,1
